fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.576923126,0.18888888,0.412500016,0.410714269,0.337209314,0.2857143,0.1779661,0.512587186,0.45569619,0.761193986,0.634615348,1
0.576923126,0.200000013,0.425000004,0.392857143,0.348837245,0.26190478,0.16101696,0.512587186,0.45569619,0.761193986,0.634615348,1
0.551282002,0.255555549,0.500000007,0.96428568,0.883720923,0.26190478,0.15254237,0.545822879,0.417721543,0.552238779,0.692307692,1
0.64102569,0.422222222,0.450000018,0.678571412,0.953488333,0.5952381,0.41525424,0.720038656,0.354430464,0.522388061,0.480769157,0.33333334
0.551282002,0.177777779,0.562499985,0.285714303,0.38372095,0.14285715,0.050847456,0.349445972,0.443037975,0.328358214,0.750000037,1
0.551282002,0.222222214,0.387500003,0.392857143,0.627906971,0.26190478,0.11016949,0.566969591,0.341772248,0.328358214,0.384615311,0.6666667
0.397435873,0.983333328,0.187500007,0.428571395,0.790697652,0.23809524,0.22033899,0.601207698,0.417721543,0.223880566,0.307692308,0.33333334
0.371794872,0.655555532,0,0.250000009,0.674418607,0.5,0.21186441,0.63242656,0.607595082,0.373134291,0.307692308,0.6666667
0.435897436,0.511111093,0.199999996,0.392857143,0.999999969,0.04761905,0.008474576,0.450149462,0.405063327,0.373134291,0.538461502,0.6666667
0.756410256,0.299999984,0.57500001,0.464285731,0.476744221,0.30952382,0.1779661,0.59516921,0.202531573,0.761193986,0.576923004,0.6666667
0.551282002,0.288888884,0.500000007,0.464285731,0.39534888,0.26190478,0.18644068,0.482376739,0.468354406,0.626865664,0.807692381,1
0.435897436,0.066666675,0.462500006,0,0.17441859,0.8333333,0.87288135,0,0,0.164179085,0.82692304,0.6666667
0.435897436,0.066666675,0.462500006,0,0.17441859,0.8333333,0.87288135,0,0,0.164179085,0.82692304,0.6666667
0.307692308,0.422222222,0.175000001,0.321428554,0.511627926,0.21428572,0.1440678,0.633434975,0.797468318,0.417910458,0.384615311,0.33333334
0.858974383,0.266666683,0.825000033,0.53571432,1,0.04761905,0.016949153,0.639479466,0.379746896,0.298507406,0.67307685,0.6666667
0.858974383,0.266666683,0.825000033,0.53571432,1,0.04761905,0.016949153,0.639479466,0.379746896,0.298507406,0.67307685,0.6666667
0.307692308,0.433333323,0.112500004,0.428571395,0.325581384,0.071428575,0.025423728,0.581069401,0.569620132,0.313432854,0.403846154,0.33333334
0.461538437,0.222222214,0.524999984,0.499999983,0.744186017,0.04761905,0.025423728,0.502521039,0.468354406,0.328358214,0.750000037,0.6666667
0.397435873,0.511111093,0.0125,0.321428554,0.627906971,0.26190478,0.10169491,0.564952761,0.531645485,0.343283573,0.403846154,1
0.512820562,0.78888887,0,0.678571412,0.709302312,0.3809524,0.31355932,0.820748148,0.544303701,0.402985099,0.384615311,0.6666667
0.423076935,0.211111114,0.399999991,0.357142849,0.372093019,0.30952382,0.2542373,0.359518121,0.645569729,0.343283573,0.807692381,0.6666667
0.230769243,0.750000019,0,0.464285731,0.360465089,0.64285713,0.3898305,0.373617931,0.746835455,0.283582047,0.615384689,0.33333334
0.333333309,0.244444448,0.262499992,0.571428571,0.476744221,0.95238096,0.5254237,0.583080229,0.594936564,0.313432854,0.32692315,0.6666667
0.397435873,0.511111093,0.0125,0.321428554,0.627906971,0.26190478,0.10169491,0.564952761,0.531645485,0.343283573,0.403846154,1
0.320512808,0.522222193,0,0.428571395,0.662790676,0.1904762,0.06779661,0.48439357,0.658227945,0.328358214,0.596153846,1
0.346153871,0.477777791,0.0125,0.321428554,0.686046537,0.1904762,0.076271184,0.510576357,0.569620132,0.373134291,0.5,1
0.448717998,0.77777777,0,1,0.709302312,0.0952381,0.06779661,0.852969423,0.582278348,0.298507406,0.230769304,0.33333334
0.371794872,0.499999992,0.099999998,0.607142823,0.639534902,0.30952382,0.1779661,0.589124719,0.506329054,0.38805965,0.384615311,0.6666667
0.551282002,0.69444445,0.225000009,0.571428571,0.499999995,0.33333334,0.3559322,0.737157709,0.379746896,0.208955207,0.249999963,0.6666667
0.705128254,0.277777783,0.425000004,0.53571432,0.593023266,0.0952381,0.09322034,0.680764475,0.341772248,0.477611894,0.423076996,1
0.384615372,0.211111114,0.425000004,0.571428571,0.558139561,0.5952381,0.2457627,0.351462803,0.405063327,0.38805965,0.788461538,1
0.346153871,0.877777807,0.125000002,0.321428554,0.46511629,0.45238096,0.42372882,0.669689912,0.569620132,0.343283573,0.153846117,0.33333334
0.525641001,0.322222218,0.512499996,1,0.511627926,0.5714286,0.30508474,0.526686995,0.430379759,0.656716383,0.807692381,1
0.551282002,0.422222222,0.262499992,0.464285731,0.627906971,0.47619048,0.27966103,0.689828209,0.544303701,0.746268627,0.519230843,0.6666667
0.358974371,0.93888886,0,0.464285731,0.627906971,0.35714287,0.22033899,0.754282764,0.860759397,0.507462702,0.346153809,0.33333334
0.294871807,0.411111122,0.237499997,0.285714303,0.523255856,0.2857143,0.16949153,0.543806048,0.607595082,0.462686535,0.269230806,0.6666667
0.551282002,0.422222222,0.262499992,0.464285731,0.627906971,0.47619048,0.27966103,0.689828209,0.544303701,0.746268627,0.519230843,0.6666667
0.628205128,0.299999984,0.512499996,1,0.406976724,0.4047619,0.27966103,0.858005498,0.493670838,0.716417908,0.480769157,1
0.230769243,0.299999984,0.412500016,0.85714284,0.139534885,0.26190478,0.3983051,0.289025078,0.582278348,0.432835817,0.730769194,0.6666667
0.294871807,0.355555553,0,0.17857142,0.418604655,0.7380952,0.27118644,0.434038824,0.531645485,0.373134291,0.576923004,0.6666667
0.384615372,0.733333302,0,0.285714303,0.488372065,0.7619048,0.33050847,0.609263016,0.518987269,0.432835817,0.442307656,0.6666667
0.320512808,0.344444452,0.212500002,0.321428554,0.558139561,0.61904764,0.38135594,0.631418144,0.746835455,0.462686535,0.384615311,0.33333334
0.602564127,0.411111122,0.450000018,0.285714303,0.546511631,0.04761905,0.06779661,0.699900359,0.468354406,0.671641742,0.480769157,0.6666667
0.602564127,0.422222222,0.450000018,0.321428554,0.581395336,0.11904762,0.09322034,0.701911187,0.468354406,0.656716383,0.461538498,0.6666667
0.320512808,0.344444452,0.212500002,0.321428554,0.558139561,0.61904764,0.38135594,0.631418144,0.746835455,0.462686535,0.384615311,0.33333334
0.5,0.377777787,0.737499967,0.17857142,1,0.35714287,0.33050847,0.699900359,0.164556926,1,0.153846117,0.33333334
0.128205116,0.53888891,0.062500001,0.53571432,0.45348836,0.42857143,0.16101696,0.252770141,0.835442966,0.328358214,0.865384542,0.33333334
0.474358999,0.233333348,0.524999984,0.499999983,0.418604655,0.1904762,0.118644066,0.421955846,0.607595082,0.656716383,0.82692304,1
0.461538437,0.577777762,0.337500013,0.392857143,0.709302312,0.0952381,0.60169494,0.74521903,0.291139385,0.432835817,0.134615458,0.6666667
0.461538437,0.577777762,0.337500013,0.392857143,0.709302312,0.0952381,0.60169494,0.74521903,0.291139385,0.432835817,0.134615458,0.6666667
0.551282002,0.399999988,0.662499964,1,0.779069808,0.04761905,0.033898305,0.583080229,0.392405112,0.38805965,0.711538535,1
0.384615372,0.333333319,0.3125,1,0.813953513,0.64285713,0.7118644,0.78247638,0.316455817,0.358208932,0.134615458,0.33333334
0.679487131,0.455555524,0.712499991,0.53571432,0.686046537,0.6904762,0.3898305,0.707955678,0.36708868,0.641791024,0.615384689,1
0.551282002,0.399999988,0.662499964,1,0.779069808,0.04761905,0.033898305,0.583080229,0.392405112,0.38805965,0.711538535,1
0.897435946,0.122222227,0.712499991,0.321428554,0.46511629,0.04761905,0.016949153,0.808659168,0.303797601,0.552238779,0.288461465,0.6666667
0.576923126,0.311111118,0.625,0.321428554,0.430232585,0.14285715,0.084745765,0.458210783,0.392405112,0.53731342,0.788461538,1
0.435897436,0.288888884,0.549999997,0.357142849,0.744186017,0.11904762,0.076271184,0.556897442,0.506329054,0.462686535,0.576923004,0.6666667
0.717948693,0.18888888,0.81249997,0.53571432,0.476744221,0.11904762,0.09322034,0.561933517,0.405063327,0.447761176,0.653846191,0.6666667
0.461538437,0.688888899,0.112500004,0.392857143,0.38372095,0.0952381,0.033898305,0.413900527,0.481012622,0.358208932,0.653846191,0.6666667
0.397435873,0.54444446,0.225000009,0.53571432,0.569767405,0.11904762,0.118644066,0.627390485,0.493670838,0.402985099,0.346153809,0.6666667
0.256410244,0.444444423,0.099999998,0.53571432,0.418604655,0.2857143,0.16949153,0.353473631,0.632911513,0.582089587,0.788461538,1
0.833333382,0.211111114,0.662499964,0.464285731,0.302325566,0.04761905,0.033898305,0.568986422,0.15189871,0.746268627,0.480769157,1
0.833333382,0.211111114,0.662499964,0.464285731,0.302325566,0.04761905,0.033898305,0.568986422,0.15189871,0.746268627,0.480769157,1
0.435897436,0.555555561,0.437499993,0.678571412,0.604651197,0.64285713,0.3898305,0.697883528,0.518987269,0.432835817,0.461538498,0.33333334
0.602564127,0.233333348,0.562499985,0.214285714,0.267441861,0.42857143,0.26271185,0.494459717,0.354430464,0.835820871,0.519230843,1
0.371794872,0.722222201,0.250000004,1,0.744186017,0.6904762,0.7288136,0.891241191,0.379746896,0.373134291,0.153846117,0.33333334
0.333333309,0.255555549,0.324999988,0.321428554,0.569767405,0.7619048,0.58474576,0.677745231,0.632911513,0.373134291,0.211538462,0.6666667
0.435897436,0.555555561,0.412500016,0.64285716,0.627906971,0.35714287,0.26271185,0.718027827,0.518987269,0.373134291,0.442307656,0.6666667
0.371794872,0.722222201,0.250000004,1,0.744186017,0.6904762,0.7288136,0.891241191,0.379746896,0.373134291,0.153846117,0.33333334
0.576923126,0.144444444,0.425000004,0.392857143,0.430232585,1,0.5169492,0.767374158,0.683544376,0.791044793,0.346153809,1
0.679487131,0.222222214,0.700000003,0.392857143,0.45348836,0.04761905,0.016949153,0.530714654,0.316455817,0.597014946,0.576923004,0.6666667
0.512820562,0.277777783,0.81249997,1,0.5348837,0.04761905,0.016949153,0.815712073,0.468354406,0.373134291,0.5,0.33333334
0.512820562,0.277777783,0.81249997,1,0.5348837,0.04761905,0.016949153,0.815712073,0.468354406,0.373134291,0.5,0.33333334
0.423076935,0.200000013,0.850000009,1,0.18604652,0.86904764,1,0.311180206,0.139240494,0.268656688,0.750000037,1
0.730769255,0.166666679,0.700000003,0.17857142,0.151162772,0.04761905,0.016949153,0.467274517,0.329114033,0.268656688,0.653846191,0.6666667
0.423076935,0.200000013,0.850000009,1,0.18604652,0.86904764,1,0.311180206,0.139240494,0.268656688,0.750000037,1
0.333333309,0.288888884,0.375000015,0.321428554,0.45348836,0.71428573,0.5423729,0.682781306,0.658227945,0.38805965,0.211538462,0.6666667
0.525641001,0.333333319,0.562499985,0.53571432,0.441860429,0.7380952,0.44915253,0.614299091,0.544303701,0.656716383,0.692307692,0.6666667
0.333333309,0.288888884,0.375000015,0.321428554,0.45348836,0.71428573,0.5423729,0.682781306,0.658227945,0.38805965,0.211538462,0.6666667
0.282051307,0.399999988,0.099999998,0.321428554,0.46511629,0.9285714,0.4915254,0.52567858,0.278480868,0.238805969,0.230769304,0.33333334
0.5,0.244444448,0.500000007,1,0.244186043,0.04761905,0.025423728,0.736155296,0.607595082,0.492537343,0.615384689,1
0.423076935,0.077777775,0.524999984,0.250000009,0.267441861,0.4047619,0.20338982,0.395773059,0.493670838,0.53731342,0.538461502,0.6666667
0.897435946,0.322222218,0.675000027,0.214285714,0.709302312,0.5,0.29661018,0.73313005,0.15189871,0.641791024,0.288461465,1
0.897435946,0.322222218,0.675000027,0.214285714,0.709302312,0.5,0.29661018,0.73313005,0.15189871,0.641791024,0.288461465,1
0.692307692,0.155555545,0.675000027,0.357142849,0.569767405,0.97619045,0.5762712,0.447130218,0.101265847,0.447761176,0.653846191,1
0.423076935,0.244444448,0.524999984,0.392857143,0.604651197,0.16666667,0.11016949,0.542797633,0.569620132,0.402985099,0.576923004,0.6666667
0.307692308,0.466666691,0.112500004,0.392857143,0.546511631,0.21428572,0.084745765,0.475329836,0.67088616,0.38805965,0.596153846,0.6666667
0.589743565,0.211111114,0.450000018,0.464285731,0.523255856,0.23809524,0.21186441,0.612288263,0.544303701,0.791044793,0.692307692,1
0.256410244,0.672222249,0.112500004,1,0.965116264,0.1904762,0.09322034,0.652570859,0.569620132,0.238805969,0.461538498,0.6666667
0.615384566,0.311111118,0.587499999,0.571428571,0.616279041,0.11904762,0.118644066,0.770393402,0.316455817,0.253731329,0.403846154,0.33333334
0.256410244,0.672222249,0.112500004,1,0.965116264,0.1904762,0.09322034,0.652570859,0.569620132,0.238805969,0.461538498,0.6666667
0.512820562,0.444444423,0.474999994,0.214285714,0.720930242,0.0952381,0.10169491,0.663645422,0.379746896,0.283582047,0.192307619,0.33333334
0.435897436,0.211111114,0.562499985,0.428571395,1,0.0952381,0.084745765,0.353473631,0.316455817,0.716417908,0.788461538,1
0.512820562,0.444444423,0.474999994,0.214285714,0.720930242,0.0952381,0.10169491,0.663645422,0.379746896,0.283582047,0.192307619,0.33333334
0.487179438,0.244444448,0.524999984,0.428571395,0.441860429,0.52380955,0.2542373,0.38771774,0.265822652,0.671641742,0.769230696,0.6666667
0.358974371,0.411111122,0.337500013,0.428571395,0.430232585,0.30952382,0.16101696,0.383684078,0.569620132,0.447761176,0.692307692,0.6666667
0.19230768,0.399999988,0.112500004,0.285714303,0.511627926,0.4047619,0.20338982,0.397783887,0.696202592,0.313432854,0.538461502,0.6666667
0.358974371,0.411111122,0.337500013,0.428571395,0.430232585,0.30952382,0.16101696,0.383684078,0.569620132,0.447761176,0.692307692,0.6666667
0.435897436,0.399999988,0.425000004,0.464285731,0.45348836,0.35714287,0.16101696,0.355490462,0.481012622,0.492537343,0.769230696,0.6666667
0.217948742,0.499999992,0.350000001,0.428571395,0.162790703,0.2857143,0.3644068,0.369590271,0.645569729,0.402985099,0.846153883,0.33333334
0.461538437,0.122222227,0.524999984,0.357142849,0.406976724,0.1904762,0.09322034,0.3716011,0.392405112,0.313432854,0.750000037,0.6666667
0.576923126,0.200000013,0.512499996,0.392857143,0.39534888,0.21428572,0.15254237,0.519640092,0.468354406,0.776119434,0.634615348,1
0.448717998,0.733333302,0.125000002,0.85714284,0.651162832,0.071428575,0.059322033,0.853977839,0.582278348,0.238805969,0.211538462,0.33333334
0.794871819,0.388888888,0.537500009,0.428571395,1,0.61904764,0.5084746,0.818731317,0.341772248,0.641791024,0.461538498,0.6666667
0.474358999,0.455555524,0,0.17857142,0.418604655,0.11904762,0.06779661,0.590133135,0.443037975,0.462686535,0.307692308,0.6666667
0.102564115,0.333333319,0.337500013,0.392857143,0.674418607,0.52380955,0.41525424,0.467274517,1,0.462686535,0.750000037,1
0.423076935,0.233333348,0.512499996,0.214285714,0.255813974,0.11904762,0.2457627,0.391745399,0.493670838,0.567164139,0.5,0.6666667
0.551282002,0.133333327,0.487499982,0.250000009,0.46511629,0.04761905,0.033898305,0.6958727,0.278480868,0.38805965,0.211538462,0.6666667
0.051282051,0.311111118,0.625,1,0.139534885,0.6666667,0.62711865,0.013091394,0.746835455,0.492537343,1,0.6666667
0.307692308,0.633333331,0.0875,0.571428571,0.662790676,0.33333334,0.12711865,0.568986422,0.607595082,0.402985099,0.557692344,0.6666667
0.307692308,0.633333331,0.0875,0.571428571,0.662790676,0.33333334,0.12711865,0.568986422,0.607595082,0.402985099,0.557692344,0.6666667
0.307692308,0.633333331,0.0875,0.571428571,0.662790676,0.33333334,0.12711865,0.568986422,0.607595082,0.402985099,0.557692344,0.6666667
0.320512808,0.299999984,0.149999997,0.428571395,0.360465089,0.30952382,0.15254237,0.246725651,0.506329054,0.298507406,0.942307729,0.6666667
0.128205116,0.600000029,0,0.571428571,0.372093019,0.14285715,0.076271184,0.250759313,0.784810102,0.373134291,0.865384542,0.33333334
0.423076935,0.466666691,0.425000004,0.571428571,0.488372065,0.16666667,0.09322034,0.229606598,0.379746896,0.582089587,0.903846227,1
0.256410244,0.422222222,0,0.321428554,0.325581384,0.47619048,0.18644068,0.347435143,0.683544376,0.328358214,0.750000037,0.6666667
0.217948742,0.388888888,0,0.17857142,0.244186043,0.61904764,0.22881356,0.214504376,0.696202592,0.223880566,0.750000037,0.6666667
0.782051258,0.311111118,0.462500006,0.357142849,0.546511631,0.3809524,0.19491525,0.671700741,0.278480868,0.477611894,0.538461502,0.6666667
0.243589744,0.511111093,0,0.464285731,0.720930242,0.04761905,0.059322033,0.553878198,0.91139226,0.432835817,0.596153846,0
0.538461563,0.133333327,0.437499993,0.285714303,0.244186043,0.2857143,0.1779661,0.389728568,0.303797601,0.38805965,0.557692344,1
0.153846178,0.18888888,0.324999988,0.285714303,0.337209314,0.04761905,0.042372882,0.144011333,0.620253297,0.313432854,0.980769231,0.6666667
0.217948742,0.711111101,0,0.714285748,0.441860429,0.5952381,0.3898305,0.374620344,0.772151887,0.402985099,0.596153846,0.6666667
0.692307692,0.344444452,0.412500016,0.64285716,0.709302312,0.64285713,0.7033898,0.838869614,0.405063327,0.522388061,0.307692308,0.33333334
0.756410256,0.344444452,0.437499993,0.85714284,0.674418607,0.54761904,0.5423729,0.796576189,0.392405112,0.53731342,0.403846154,0.6666667
0.576923126,0.53333336,0,0.357142849,0.279069748,0.0952381,0.033898305,0.768376571,0.354430464,0.447761176,0.384615311,0.6666667
0.166666679,0.077777775,0.262499992,0.285714303,0.127906998,1,1,0.336354578,0.531645485,0.164179085,0.211538462,0.33333334
0.358974371,0.266666683,0.425000004,0.321428554,0.476744221,0.4047619,0.27118644,0.325280015,0.607595082,0.820895512,1,1
0.333333309,0.399999988,0.0875,1,0.639534902,0.21428572,0.10169491,0.68177289,0.594936564,0.522388061,0.538461502,1
0.5,0.177777779,0.437499993,0.285714303,0.313953496,0.11904762,0.076271184,0.520642505,0.506329054,0.611940305,0.653846191,1
0.435897436,0.144444444,0.537500009,0.285714303,0.38372095,0.5,0.37288135,0.456193952,0.607595082,0.402985099,0.67307685,0.6666667
0.743589695,0.444444423,0.562499985,0.392857143,0.5348837,0.11904762,0.059322033,0.772404231,0.405063327,0.641791024,0.576923004,0.6666667
0.743589695,0.444444423,0.562499985,0.392857143,0.5348837,0.11904762,0.059322033,0.772404231,0.405063327,0.641791024,0.576923004,0.6666667
0.371794872,0.322222218,0.187500007,1,0.813953513,0.6666667,0.7457627,0.784493211,0.303797601,0.373134291,0.134615458,0.33333334
0.461538437,0.433333323,0.299999993,0.392857143,0.523255856,0.35714287,0.6779661,0.762338083,0.556961917,0.462686535,0.211538462,0.6666667
0.346153871,0.311111118,0.375000015,0.285714303,0.5348837,0.7619048,0.61864406,0.687817381,0.645569729,0.477611894,0.211538462,0.6666667
0.461538437,0.288888884,0.399999991,0.571428571,0.5348837,0.54761904,0.5508475,0.621351997,0.468354406,0.776119434,0.5,0.6666667
0.294871807,0.366666653,0.137499999,0.53571432,0.10465118,0.11904762,0.050847456,0.349445972,0.506329054,0.477611894,0.576923004,0.6666667
0.307692308,0.11111111,0.375000015,0.321428554,0.360465089,0.35714287,0.118644066,0.669689912,0.898734044,0.731343268,0.307692308,0.6666667
0.346153871,0.222222214,0.287500005,0.499999983,0.372093019,0.8095238,0.5423729,0.58509706,0.67088616,0.432835817,0.32692315,0.33333334
0.461538437,0.088888892,0.537500009,0.571428571,0.488372065,0.71428573,0.38135594,0.669689912,0.797468318,0.716417908,0.384615311,0.6666667
